Date,Visitor,Home,Away_final_score,Home_final_score,Moneyline_away,Moneyline_home,Opening_spread,Closing_spread,Opening_total,Closing_total,Away_spread_Open,Home_spread_Open,Away_spread_Close,Home_spread_Close,2H_spread,2H_total
2018-11-04,KansasCity,Cleveland,37,21,330,-430,9.0,8.5,52.5,51.5,9.0,-9.0,8.5,-8.5,4.5,27.0
2018-11-04,Pittsburgh,Baltimore,23,16,-130,110,2.5,1.5,47.0,47.0,-2.5,2.5,-1.5,1.5,2.5,24.0
2018-11-04,TampaBay,Carolina,28,42,-280,230,6.5,6.0,55.0,56.0,-6.5,6.5,-6.0,6.0,0.0,26.0
2018-11-04,NYJets,Miami,6,13,-155,135,2.5,3.0,43.5,43.0,-2.5,2.5,-3.0,3.0,0.0,20.5
2018-11-04,Atlanta,Washington,38,14,-125,105,1.5,1.5,48.0,47.0,-1.5,1.5,-1.5,1.5,2.5,23.5
2018-11-04,Chicago,Buffalo,41,9,400,-550,10.0,10.0,37.0,38.0,10.0,-10.0,10.0,-10.0,3.0,17.0
2018-11-04,Houston,Denver,19,17,-120,100,1.0,1.0,45.5,46.5,-1.0,1.0,-1.0,1.0,2.0,23.5
2018-11-04,LAChargers,Seattle,25,17,-120,100,0.0,1.0,47.0,49.0,0.0,0.0,-1.0,1.0,2.0,24.0
2018-11-04,LARams,NewOrleans,35,45,115,-135,2.5,2.0,58.5,57.5,2.5,-2.5,2.0,-2.0,7.0,31.5
2018-11-04,GreenBay,NewEngland,17,31,-210,175,5.0,5.0,56.0,57.0,-5.0,5.0,-5.0,5.0,0.0,28.0
2018-11-05,Tennessee,Dallas,28,14,-240,190,5.5,4.5,40.5,40.0,-5.5,5.5,-4.5,4.5,3.0,21.0
2018-11-08,Carolina,Pittsburgh,21,52,-200,170,5.0,3.5,50.0,51.0,-5.0,5.0,-3.5,3.5,0.5,26.0
2018-11-11,Buffalo,NYJets,41,10,-310,250,8.5,7.0,37.0,37.5,-8.5,8.5,-7.0,7.0,4.0,19.0
2018-11-11,Atlanta,Cleveland,16,28,200,-250,3.5,5.5,51.0,49.5,3.5,-3.5,5.5,-5.5,6.0,24.5
2018-11-11,NewOrleans,Cincinnati,51,14,225,-275,4.5,6.0,55.5,53.5,4.5,-4.5,6.0,-6.0,0.0,24.0
2018-11-11,Washington,TampaBay,16,3,-190,160,0.0,3.5,51.5,51.0,0.0,0.0,-3.5,3.5,4.0,24.0
2018-11-11,NewEngland,Tennessee,10,34,240,-300,7.0,6.5,46.5,46.5,7.0,-7.0,6.5,-6.5,7.0,24.5
2018-11-11,Miami,GreenBay,12,31,-800,550,9.0,13.0,47.5,49.0,-9.0,9.0,-13.0,13.0,6.5,23.5
2018-11-11,Jacksonville,Indianapolis,26,29,-160,140,3.0,3.0,47.5,48.0,-3.0,3.0,-3.0,3.0,3.0,24.5
2018-11-11,Detroit,Chicago,22,34,-350,275,6.5,7.0,47.0,45.0,-6.5,6.5,-7.0,7.0,1.5,21.0
2018-11-11,Arizona,KansasCity,14,26,-2000,1000,17.0,15.5,50.0,49.5,-17.0,17.0,-15.5,15.5,5.5,22.0
2018-11-11,LAChargers,Oakland,20,6,425,-600,10.0,10.0,50.0,50.5,10.0,-10.0,10.0,-10.0,4.0,24.0
2018-11-11,Seattle,LARams,31,36,-550,400,9.5,9.5,51.5,51.0,-9.5,9.5,-9.5,9.5,6.0,25.5
2018-11-11,Dallas,Philadelphia,27,20,-400,300,6.5,7.5,43.0,45.5,-6.5,6.5,-7.5,7.5,7.0,23.5
2018-11-12,NYGiants,SanFrancisco,27,23,-170,145,3.0,3.0,44.0,45.0,-3.0,3.0,-3.0,3.0,2.0,23.0
2018-11-15,GreenBay,Seattle,24,27,-160,140,2.5,3.0,49.5,49.0,-2.5,2.5,-3.0,3.0,1.0,26.0
2018-11-18,Carolina,Detroit,19,20,180,-220,3.5,4.0,50.5,48.5,3.5,-3.5,4.0,-4.0,2.5,23.5
2018-11-18,Dallas,Atlanta,22,19,-200,170,3.0,3.5,47.5,50.0,-3.0,3.0,-3.5,3.5,0.5,24.5
2018-11-18,Cincinnati,Baltimore,21,24,-300,240,4.5,6.5,43.5,43.5,-4.5,4.5,-6.5,6.5,1.5,20.5
2018-11-18,Minnesota,Chicago,20,25,-140,120,3.0,2.5,45.5,43.5,-3.0,3.0,-2.5,2.5,0.0,21.0
2018-11-18,Philadelphia,NewOrleans,7,48,-330,260,9.0,7.0,54.5,57.5,-9.0,9.0,-7.0,7.0,0.0,27.5
2018-11-18,Tennessee,Indianapolis,10,38,-125,105,3.0,1.5,48.0,50.0,-3.0,3.0,-1.5,1.5,0.0,24.0
2018-11-18,Houston,Washington,23,21,145,-170,2.0,3.0,43.0,40.5,2.0,-2.0,3.0,-3.0,0.0,19.5
2018-11-18,TampaBay,NYGiants,35,38,-170,145,2.0,3.0,52.0,54.0,-2.0,2.0,-3.0,3.0,0.0,27.0
2018-11-18,Denver,LAChargers,23,22,-350,275,7.0,7.0,47.0,47.0,-7.0,7.0,-7.0,7.0,3.0,23.5
2018-11-18,Oakland,Arizona,23,21,-220,180,3.0,4.5,41.0,41.0,-3.0,3.0,-4.5,4.5,3.0,20.5
2018-11-18,Pittsburgh,Jacksonville,20,16,175,-210,6.0,4.0,47.5,47.0,6.0,-6.0,4.0,-4.0,4.5,21.5
2018-11-19,KansasCity,LARams,51,54,-180,150,3.0,3.0,63.5,64.0,-3.0,3.0,-3.0,3.0,0.0,35.0
2018-11-22,Chicago,Detroit,23,16,145,-170,4.0,3.0,46.5,43.0,4.0,-4.0,3.0,-3.0,2.5,21.5
2018-11-22,Washington,Dallas,23,31,-360,280,9.0,7.0,41.0,40.0,-9.0,9.0,-7.0,7.0,3.5,20.5
2018-11-22,Atlanta,NewOrleans,17,31,-700,500,12.0,12.5,59.0,61.5,-12.0,12.0,-12.5,12.5,4.0,31.0
2018-11-25,Jacksonville,Buffalo,21,24,145,-170,4.0,3.0,38.0,36.5,4.0,-4.0,3.0,-3.0,3.0,19.5
2018-11-25,Oakland,Baltimore,17,34,-850,575,11.0,13.0,43.5,42.0,-11.0,11.0,-13.0,13.0,7.0,21.0
2018-11-25,SanFrancisco,TampaBay,9,27,-125,105,3.5,2.0,54.0,55.0,-3.5,3.5,-2.0,2.0,0.0,26.5
2018-11-25,NYGiants,Philadelphia,22,25,-240,190,4.5,5.0,46.5,50.0,-4.5,4.5,-5.0,5.0,4.0,27.0
2018-11-25,Cleveland,Cincinnati,35,20,-110,-110,3.0,0.0,48.0,47.0,3.0,-3.0,0.0,0.0,3.0,23.0
2018-11-25,NewEngland,NYJets,27,13,550,-800,9.0,12.5,47.0,46.5,9.0,-9.0,12.5,-12.5,7.5,24.0
2018-11-25,Seattle,Carolina,30,27,-160,140,3.0,3.0,47.0,47.0,-3.0,3.0,-3.0,3.0,0.5,23.5
2018-11-25,Miami,Indianapolis,24,27,-440,340,10.0,8.0,51.0,52.5,-10.0,10.0,-8.0,8.0,6.5,27.0
2018-11-25,Arizona,LAChargers,10,45,-1100,700,11.0,14.0,44.0,43.5,-11.0,11.0,-14.0,14.0,7.0,21.0
2018-11-25,Pittsburgh,Denver,17,24,145,-170,3.5,3.0,47.5,47.5,3.5,-3.5,3.0,-3.0,3.0,24.5
2018-11-25,GreenBay,Minnesota,17,24,-200,170,3.5,3.5,48.5,48.5,-3.5,3.5,-3.5,3.5,3.0,26.5
2018-11-26,Tennessee,Houston,17,34,-200,170,5.5,3.5,43.0,42.5,-5.5,5.5,-3.5,3.5,0.0,21.5
2018-11-29,NewOrleans,Dallas,10,13,300,-400,7.5,7.5,54.5,51.5,7.5,-7.5,7.5,-7.5,9.0,27.0
2018-12-02,Indianapolis,Jacksonville,0,6,190,-240,3.0,4.5,48.0,45.5,3.0,-3.0,4.5,-4.5,4.0,21.0
2018-12-02,LAChargers,Pittsburgh,33,30,-190,160,3.5,3.0,52.5,53.5,-3.5,3.5,-3.0,3.0,1.5,27.5
2018-12-02,Carolina,TampaBay,17,24,160,-190,3.0,3.5,56.0,52.0,3.0,-3.0,3.5,-3.5,5.5,26.0
2018-12-02,Baltimore,Atlanta,26,16,-155,135,2.0,2.5,48.0,46.5,-2.0,2.0,-2.5,2.5,1.0,21.5
2018-12-02,Cleveland,Houston,13,29,-250,200,6.5,5.0,48.0,48.0,-6.5,6.5,-5.0,5.0,0.0,21.5
2018-12-02,Buffalo,Miami,17,21,-190,160,6.0,3.5,42.0,40.0,-6.0,6.0,-3.5,3.5,0.5,20.0
2018-12-02,Chicago,NYGiants,27,30,160,-190,3.5,3.5,45.0,43.5,3.5,-3.5,3.5,-3.5,1.0,20.5
2018-12-02,Denver,Cincinnati,24,10,170,-200,4.5,3.5,43.5,45.0,4.5,-4.5,3.5,-3.5,0.5,21.0
2018-12-02,LARams,Detroit,30,16,400,-550,10.0,10.0,55.0,54.0,10.0,-10.0,10.0,-10.0,4.0,25.0
2018-12-02,Arizona,GreenBay,20,17,-900,600,14.0,13.5,46.0,41.0,-14.0,14.0,-13.5,13.5,6.0,20.0
2018-12-02,KansasCity,Oakland,40,33,700,-1100,15.0,14.0,56.0,53.5,15.0,-15.0,14.0,-14.0,6.0,25.0
2018-12-02,NYJets,Tennessee,22,26,-550,400,10.0,9.5,40.0,40.5,-10.0,10.0,-9.5,9.5,7.0,20.0
2018-12-02,Minnesota,NewEngland,10,24,-270,220,6.0,6.0,48.0,50.5,-6.0,6.0,-6.0,6.0,3.0,25.5
2018-12-02,SanFrancisco,Seattle,16,43,-600,425,10.0,9.5,46.5,45.5,-10.0,10.0,-9.5,9.5,3.5,21.0
2018-12-03,Washington,Philadelphia,13,28,-270,220,7.0,6.0,44.0,45.0,-7.0,7.0,-6.0,6.0,6.0,21.5
2018-12-06,Jacksonville,Tennessee,9,30,-250,200,4.0,5.5,38.0,37.0,-4.0,4.0,-5.5,5.5,0.5,17.5
2018-12-09,Baltimore,KansasCity,24,27,-310,250,7.5,7.0,49.0,49.0,-7.5,7.5,-7.0,7.0,0.5,24.0
2018-12-09,Indianapolis,Houston,24,21,-220,180,5.5,4.0,49.0,49.0,-5.5,5.5,-4.0,4.0,4.0,24.5
2018-12-09,Carolina,Cleveland,20,26,100,-120,1.0,1.0,46.5,48.0,1.0,-1.0,1.0,-1.0,0.0,24.5
2018-12-09,Atlanta,GreenBay,20,34,-190,160,4.0,4.0,48.0,50.5,-4.0,4.0,-4.0,4.0,0.0,24.5
2018-12-09,NewOrleans,TampaBay,28,14,350,-450,8.0,9.5,57.5,55.0,8.0,-8.0,9.5,-9.5,8.0,27.5
2018-12-09,NYJets,Buffalo,27,23,-220,180,9.0,4.0,38.0,37.0,-9.0,9.0,-4.0,4.0,1.0,19.0
2018-12-09,NewEngland,Miami,33,34,350,-450,9.0,9.0,48.0,49.5,9.0,-9.0,9.0,-9.0,3.5,25.0
2018-12-09,LARams,Chicago,6,15,135,-155,3.0,3.0,54.0,50.5,3.0,-3.0,3.0,-3.0,3.0,24.0
2018-12-09,NYGiants,Washington,40,16,142,-165,0.0,3.0,41.0,39.5,0.0,0.0,3.0,-3.0,1.5,17.0
2018-12-09,Denver,SanFrancisco,14,20,140,-160,4.5,3.0,44.0,45.0,4.5,-4.5,3.0,-3.0,4.0,22.0
2018-12-09,Cincinnati,LAChargers,21,26,-1600,900,14.5,16.5,48.0,48.5,-14.5,14.5,-16.5,16.5,7.5,24.0
2018-12-09,Detroit,Arizona,17,3,125,-145,1.5,2.5,41.5,40.5,1.5,-1.5,2.5,-2.5,0.0,19.5
2018-12-09,Philadelphia,Dallas,23,29,-180,150,4.0,3.0,43.5,45.5,-4.0,4.0,-3.0,3.0,0.0,21.5
2018-12-09,Pittsburgh,Oakland,21,24,425,-600,0.0,10.0,52.0,51.0,0.0,0.0,10.0,-10.0,4.5,25.0
2018-12-10,Minnesota,Seattle,7,21,-165,142,3.5,3.0,46.0,45.5,-3.5,3.5,-3.0,3.0,2.5,21.0
2018-12-13,LAChargers,KansasCity,29,28,-200,170,3.0,3.5,56.5,54.5,-3.0,3.0,-3.5,3.5,0.0,27.0
2018-12-15,Houston,NYJets,29,22,275,-350,7.0,7.0,42.5,44.5,7.0,-7.0,7.0,-7.0,2.5,22.0
2018-12-15,Cleveland,Denver,17,16,-125,105,3.0,1.5,44.5,47.5,-3.0,3.0,-1.5,1.5,0.0,24.0
2018-12-16,Miami,Minnesota,17,41,-420,320,7.0,8.0,43.0,45.5,-7.0,7.0,-8.0,8.0,1.5,21.5
2018-12-16,Oakland,Cincinnati,16,30,-170,145,3.5,3.0,46.5,46.0,-3.5,3.5,-3.0,3.0,0.5,21.5
2018-12-16,TampaBay,Baltimore,12,20,-430,330,8.0,9.0,47.5,44.5,-8.0,8.0,-9.0,9.0,4.0,21.5
2018-12-16,Dallas,Indianapolis,0,23,-185,155,2.5,3.0,47.0,47.0,-2.5,2.5,-3.0,3.0,0.5,23.0
2018-12-16,Detroit,Buffalo,13,14,-150,130,0.0,2.5,38.0,39.5,0.0,0.0,-2.5,2.5,1.0,20.0
2018-12-16,GreenBay,Chicago,17,24,-250,200,6.5,5.5,46.5,46.0,-6.5,6.5,-5.5,5.5,0.5,23.0
2018-12-16,Tennessee,NYGiants,17,0,125,-145,2.0,2.5,44.0,42.0,2.0,-2.0,2.5,-2.5,0.0,20.0
2018-12-16,Washington,Jacksonville,16,13,-380,290,6.5,7.5,36.0,36.5,-6.5,6.5,-7.5,7.5,1.5,17.0
2018-12-16,Arizona,Atlanta,14,40,-450,350,9.0,9.0,44.0,43.5,-9.0,9.0,-9.0,9.0,3.0,20.0
2018-12-16,Seattle,SanFrancisco,23,26,180,-220,6.5,4.0,44.5,44.0,6.5,-6.5,4.0,-4.0,3.5,23.0
2018-12-16,NewEngland,Pittsburgh,10,17,120,-140,1.0,2.5,52.5,55.0,1.0,-1.0,2.5,-2.5,3.5,28.0
2018-12-16,Philadelphia,LARams,30,23,-900,600,9.5,13.5,54.5,53.0,-9.5,9.5,-13.5,13.5,6.5,27.0
2018-12-17,NewOrleans,Carolina,12,9,220,-270,6.5,6.0,54.0,50.0,6.5,-6.5,6.0,-6.0,4.5,24.0
2018-12-22,Washington,Tennessee,16,25,-700,500,10.5,12.0,37.0,38.0,-10.5,10.5,-12.0,12.0,5.5,18.5
2018-12-22,Baltimore,LAChargers,22,10,-210,175,4.5,4.0,45.0,43.0,-4.5,4.5,-4.0,4.0,3.5,20.5
2018-12-23,TampaBay,Dallas,20,27,-350,275,7.0,7.0,46.0,48.0,-7.0,7.0,-7.0,7.0,3.0,24.0
2018-12-23,Buffalo,NewEngland,12,24,-1100,700,13.0,14.0,45.5,45.5,-13.0,13.0,-14.0,14.0,6.5,20.5
2018-12-23,Atlanta,Carolina,24,10,125,-145,3.0,2.5,47.5,46.5,3.0,-3.0,2.5,-2.5,2.5,22.5
2018-12-23,Jacksonville,Miami,17,7,-180,150,5.0,3.0,39.5,39.0,-5.0,5.0,-3.0,3.0,1.5,19.5
2018-12-23,NYGiants,Indianapolis,27,28,-550,400,9.0,9.5,47.0,48.0,-9.0,9.0,-9.5,9.5,7.0,25.0
2018-12-23,Houston,Philadelphia,30,32,-135,115,1.5,2.5,45.0,47.0,-1.5,1.5,-2.5,2.5,1.0,24.0
2018-12-23,Minnesota,Detroit,27,9,250,-310,5.0,6.5,43.0,41.5,5.0,-5.0,6.5,-6.5,2.5,20.0
2018-12-23,GreenBay,NYJets,44,38,140,-160,3.5,3.0,46.0,47.0,3.5,-3.5,3.0,-3.0,3.0,24.0
2018-12-23,Cincinnati,Cleveland,18,26,-430,330,7.0,9.5,46.0,43.5,-7.0,7.0,-9.5,9.5,4.0,20.0
2018-12-23,LARams,Arizona,31,9,600,-900,14.0,14.0,47.5,44.0,14.0,-14.0,14.0,-14.0,6.0,21.0
2018-12-23,Chicago,SanFrancisco,14,9,170,-200,5.0,3.5,44.0,43.5,5.0,-5.0,3.5,-3.5,3.0,21.5
2018-12-23,Pittsburgh,NewOrleans,28,31,-300,240,5.5,6.5,52.0,54.0,-5.5,5.5,-6.5,6.5,3.0,27.5
2018-12-23,KansasCity,Seattle,31,38,100,-120,2.5,1.0,54.0,54.5,2.5,-2.5,1.0,-1.0,1.0,27.0
2018-12-24,Denver,Oakland,14,27,120,-140,3.0,2.5,45.0,42.5,3.0,-3.0,2.5,-2.5,3.0,20.5
2018-12-30,Dallas,NYGiants,36,35,-360,280,3.0,7.5,43.5,38.0,-3.0,3.0,-7.5,7.5,6.0,17.5
2018-12-30,Oakland,KansasCity,3,35,-1100,700,14.0,14.0,55.5,53.5,-14.0,14.0,-14.0,14.0,4.5,24.0
2018-12-30,Carolina,NewOrleans,33,14,-400,300,9.0,8.0,44.5,41.5,-9.0,9.0,-8.0,8.0,3.0,19.5
2018-12-30,NYJets,NewEngland,3,38,-1100,700,13.0,14.0,48.0,47.0,-13.0,13.0,-14.0,14.0,3.5,21.0
2018-12-30,Philadelphia,Washington,24,0,215,-265,7.0,6.0,42.0,42.5,7.0,-7.0,6.0,-6.0,3.5,19.5
2018-12-30,Detroit,GreenBay,31,0,-400,300,8.0,7.5,44.5,44.5,-8.0,8.0,-7.5,7.5,0.0,20.0
2018-12-30,Jacksonville,Houston,3,20,-400,300,9.0,7.0,40.5,39.5,-9.0,9.0,-7.0,7.0,3.0,17.5
2018-12-30,Cleveland,Baltimore,24,26,-330,260,6.0,7.0,41.5,40.5,-6.0,6.0,-7.0,7.0,2.5,21.0
2018-12-30,Atlanta,TampaBay,34,32,130,-150,2.0,2.5,49.5,52.0,2.0,-2.0,2.5,-2.5,3.0,27.0
2018-12-30,Miami,Buffalo,17,42,-275,225,3.0,5.5,38.0,39.5,-3.0,3.0,-5.5,5.5,3.0,19.5
2018-12-30,Indianapolis,Tennessee,33,17,190,-240,2.5,5.0,44.0,42.5,2.5,-2.5,5.0,-5.0,2.5,21.0
2018-12-30,Cincinnati,Pittsburgh,13,16,-700,500,14.5,13.5,48.0,45.5,-14.5,14.5,-13.5,13.5,8.5,22.5
2018-12-30,Chicago,Minnesota,24,10,-260,210,4.0,6.0,41.5,40.0,-4.0,4.0,-6.0,6.0,6.0,19.5
2018-12-30,LAChargers,Denver,23,9,250,-310,4.0,6.5,41.5,43.0,4.0,-4.0,6.5,-6.5,2.5,21.0
2018-12-30,Arizona,Seattle,24,27,-1100,700,13.5,14.5,40.0,40.0,-13.5,13.5,-14.5,14.5,6.5,19.5
2018-12-30,SanFrancisco,LARams,32,48,-500,375,10.5,10.5,50.5,50.5,-10.5,10.5,-10.5,10.5,4.0,23.0
2019-01-05,Indianapolis,Houston,21,7,-125,105,2.0,1.5,47.0,49.0,-2.0,2.0,-1.5,1.5,4.5,25.5
2019-01-05,Seattle,Dallas,22,24,-155,135,1.0,2.5,41.5,43.5,-1.0,1.0,-2.5,2.5,0.5,21.5
2019-01-06,LAChargers,Baltimore,23,17,-150,130,3.0,3.0,41.5,42.0,-3.0,3.0,-3.0,3.0,3.0,20.0
2019-01-06,Philadelphia,Chicago,16,15,-300,240,4.5,6.5,41.0,42.5,-4.5,4.5,-6.5,6.5,2.5,21.0
2019-01-12,Indianapolis,KansasCity,13,31,-210,175,4.0,4.5,55.5,55.5,-4.0,4.0,-4.5,4.5,0.0,27.0
2019-01-12,Dallas,LARams,22,30,-350,275,6.5,7.5,50.0,48.5,-6.5,6.5,-7.5,7.5,0.5,24.0
2019-01-13,LAChargers,NewEngland,28,41,-185,165,5.0,3.5,47.5,47.5,-5.0,5.0,-3.5,3.5,3.0,23.5
2019-01-13,Philadelphia,NewOrleans,14,20,-450,350,7.5,9.0,51.5,52.5,-7.5,7.5,-9.0,9.0,7.0,27.5
2019-01-20,LARams,NewOrleans,26,23,-165,145,3.5,3.0,56.5,55.0,-3.5,3.5,-3.0,3.0,0.0,27.5
2019-01-20,NewEngland,KansasCity,37,31,-185,165,3.0,3.5,58.5,56.0,-3.0,3.0,-3.5,3.5,6.5,28.0
2019-02-03,LARams,NewEngland,13,3,115,-135,1.5,2.5,58.0,56.0,1.5,-1.5,2.5,-2.5,0.5,27.5
2019-09-05,GreenBay,Chicago,10,3,-160,140,3.5,3.0,46.0,46.5,-3.5,3.5,-3.0,3.0,3.0,23.0
2019-09-08,Atlanta,Minnesota,12,28,-190,160,4.5,3.5,47.5,46.5,-4.5,4.5,-3.5,3.5,2.5,22.5
2019-09-08,Washington,Philadelphia,27,32,-600,425,8.0,10.0,46.5,44.0,-8.0,8.0,-10.0,10.0,8.0,23.0
2019-09-08,Buffalo,NYJets,17,16,-140,120,3.5,2.5,38.5,41.0,-3.5,3.5,-2.5,2.5,0.5,20.0
2019-09-08,Baltimore,Miami,59,10,280,-360,3.5,7.0,36.5,40.5,3.5,-3.5,7.0,-7.0,0.5,18.5
2019-09-08,SanFrancisco,TampaBay,31,17,-120,100,1.0,1.0,48.5,51.0,-1.0,1.0,-1.0,1.0,0.5,24.5
2019-09-08,KansasCity,Jacksonville,40,26,160,-190,5.0,3.5,52.5,49.0,5.0,-5.0,3.5,-3.5,3.0,24.0
2019-09-08,Tennessee,Cleveland,43,13,-265,215,5.0,5.5,45.0,44.0,-5.0,5.0,-5.5,5.5,4.0,22.0
2019-09-08,LARams,Carolina,30,27,105,-125,3.0,1.5,50.5,49.0,3.0,-3.0,1.5,-1.5,1.5,24.0
2019-09-08,Detroit,Arizona,27,27,130,-150,0.0,3.0,48.5,46.0,0.0,0.0,3.0,-3.0,0.5,21.5
2019-09-08,Cincinnati,Seattle,20,21,-500,375,7.5,9.0,43.5,44.5,-7.5,7.5,-9.0,9.0,6.5,23.5
2019-09-08,Indianapolis,LAChargers,24,30,-300,240,3.5,6.0,48.0,44.5,-3.5,3.5,-6.0,6.0,0.5,22.5
2019-09-08,NYGiants,Dallas,17,35,-340,270,7.0,7.0,46.0,44.5,-7.0,7.0,-7.0,7.0,1.0,22.0
2019-09-08,Pittsburgh,NewEngland,3,33,-265,215,6.0,5.5,51.5,49.0,-6.0,6.0,-5.5,5.5,2.0,24.0
2019-09-09,Houston,NewOrleans,28,30,-330,260,7.5,6.5,54.0,52.0,-7.5,7.5,-6.5,6.5,8.0,27.0
2019-09-09,Denver,Oakland,16,24,135,-155,3.0,3.0,43.0,42.5,3.0,-3.0,3.0,-3.0,3.5,21.0
2019-09-12,TampaBay,Carolina,20,14,-290,235,6.0,6.5,51.0,48.0,-6.0,6.0,-6.5,6.5,4.0,24.0
2019-09-15,Indianapolis,Tennessee,19,17,-180,150,3.0,3.0,44.0,43.5,-3.0,3.0,-3.0,3.0,3.0,21.5
2019-09-15,LAChargers,Detroit,10,13,-110,-110,3.0,0.0,47.0,46.5,3.0,-3.0,0.0,0.0,1.0,23.5
2019-09-15,Buffalo,NYGiants,28,14,100,-120,0.0,1.0,43.0,44.5,0.0,0.0,1.0,-1.0,0.5,22.5
2019-09-15,Arizona,Baltimore,17,23,-800,550,12.0,13.0,41.5,46.0,-12.0,12.0,-13.0,13.0,5.5,23.0
2019-09-15,NewEngland,Miami,43,0,1100,-2500,15.0,18.5,47.0,48.5,15.0,-15.0,18.5,-18.5,7.5,21.0
2019-09-15,Dallas,Washington,31,21,215,-265,4.5,6.0,44.0,46.5,4.5,-4.5,6.0,-6.0,3.0,22.5
2019-09-15,Jacksonville,Houston,12,13,-360,280,8.0,7.0,45.0,43.0,-8.0,8.0,-7.0,7.0,3.5,21.0
2019-09-15,Seattle,Pittsburgh,28,26,-220,180,3.5,4.0,46.5,47.0,-3.5,3.5,-4.0,4.0,0.5,22.5
2019-09-15,SanFrancisco,Cincinnati,41,17,-110,-110,1.0,0.0,45.0,46.5,1.0,-1.0,0.0,0.0,1.5,23.5
2019-09-15,Minnesota,GreenBay,16,21,-160,140,3.0,3.0,46.0,43.5,-3.0,3.0,-3.0,3.0,2.5,23.0
2019-09-15,KansasCity,Oakland,28,10,250,-310,8.0,7.0,52.0,53.0,8.0,-8.0,7.0,-7.0,3.0,26.0
2019-09-15,NewOrleans,LARams,9,27,-125,105,3.0,1.5,54.0,52.5,-3.0,3.0,-1.5,1.5,3.0,22.0
2019-09-15,Chicago,Denver,16,14,130,-150,2.0,3.0,41.0,40.5,2.0,-2.0,3.0,-3.0,0.5,19.5
2019-09-15,Philadelphia,Atlanta,20,24,100,-120,0.0,1.0,51.0,53.0,0.0,0.0,1.0,-1.0,0.5,24.5
2019-09-16,Cleveland,NYJets,23,3,260,-330,2.5,6.5,45.5,45.0,2.5,-2.5,6.5,-6.5,4.0,20.0
2019-09-19,Tennessee,Jacksonville,7,20,105,-125,2.5,1.5,41.0,38.0,2.5,-2.5,1.5,-1.5,3.5,17.0
2019-09-22,Denver,GreenBay,16,27,-380,290,7.0,7.0,43.5,41.0,-7.0,7.0,-7.0,7.0,2.5,20.5
2019-09-22,Detroit,Philadelphia,27,24,-220,180,7.0,4.0,49.5,44.5,-7.0,7.0,-4.0,4.0,3.5,23.5
2019-09-22,Baltimore,KansasCity,28,33,-230,185,5.0,4.5,51.5,52.0,-5.0,5.0,-4.5,4.5,2.5,26.0
2019-09-22,Cincinnati,Buffalo,17,21,-260,210,4.0,6.0,40.5,43.0,-4.0,4.0,-6.0,6.0,0.5,20.5
2019-09-22,Atlanta,Indianapolis,24,27,-125,105,2.5,1.5,48.0,48.0,-2.5,2.5,-1.5,1.5,4.0,23.5
2019-09-22,Oakland,Minnesota,14,34,-450,350,7.0,9.0,43.0,43.5,-7.0,7.0,-9.0,9.0,2.5,21.0
2019-09-22,NYJets,NewEngland,14,30,-4000,1400,21.5,21.0,45.5,43.0,-21.5,21.5,-21.0,21.0,7.5,20.0
2019-09-22,Miami,Dallas,6,31,-5000,1500,17.0,22.5,47.0,46.5,-17.0,17.0,-22.5,22.5,9.5,23.5
2019-09-22,NYGiants,TampaBay,32,31,-250,200,5.0,5.5,49.0,48.0,-5.0,5.0,-5.5,5.5,0.5,24.0
2019-09-22,Carolina,Arizona,38,20,-135,115,3.5,2.0,43.5,45.5,-3.5,3.5,-2.0,2.0,1.5,24.0
2019-09-22,NewOrleans,Seattle,33,27,-250,200,1.0,5.0,50.0,44.0,-1.0,1.0,-5.0,5.0,7.0,22.0
2019-09-22,Houston,LAChargers,27,20,-170,145,3.5,3.0,49.0,49.5,-3.5,3.5,-3.0,3.0,2.5,24.5
2019-09-22,Pittsburgh,SanFrancisco,20,24,-300,240,0.0,6.0,46.5,44.5,0.0,0.0,-6.0,6.0,6.0,21.0
2019-09-22,LARams,Cleveland,20,13,180,-220,2.5,4.5,51.0,48.0,2.5,-2.5,4.5,-4.5,5.5,24.0
2019-09-23,Chicago,Washington,31,15,190,-240,4.0,4.5,42.5,41.0,4.0,-4.0,4.5,-4.5,0.0,19.5
2019-09-26,Philadelphia,GreenBay,34,27,-200,170,3.0,3.5,48.0,46.5,-3.0,3.0,-3.5,3.5,3.5,24.5
2019-09-29,Carolina,Houston,16,10,-255,205,4.0,5.5,47.0,47.5,-4.0,4.0,-5.5,5.5,5.0,23.5
2019-09-29,Cleveland,Baltimore,40,25,-400,300,5.0,7.0,46.5,47.5,-5.0,5.0,-7.0,7.0,6.0,23.5
2019-09-29,Washington,NYGiants,3,24,-170,145,1.5,3.0,46.0,48.0,-1.5,1.5,-3.0,3.0,0.5,23.0
2019-09-29,LAChargers,Miami,30,10,600,-900,16.5,14.5,45.0,44.0,16.5,-16.5,14.5,-14.5,7.0,22.5
2019-09-29,Oakland,Indianapolis,31,24,-260,210,6.5,5.5,44.0,46.5,-6.5,6.5,-5.5,5.5,6.5,23.5
2019-09-29,KansasCity,Detroit,34,30,300,-400,6.0,7.5,53.0,54.5,6.0,-6.0,7.5,-7.5,6.5,27.5
