"Urls","headlines","archiveDate"
"http://web.archive.org/web/20190911080250/https://www.espn.com/nfl/","Jets DT Shepherd banned 6, admits to using PED","2019-09-11"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","Brown, in No. 1, practices; trainer, NFL to meet","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190912084010/https://www.espn.com/nfl/","","2019-09-12"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Sources: Pats unaware AB involved in civil matter","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Sources: Miami DB Fitzpatrick OK'd to seek trade","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","OBJ: Jets DC Williams teaches 'cheap shots'","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Jets QB Darnold ruled out indefinitely with mono","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Buccaneers LB White sidelined by left knee injury","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Source: Redskins' Guice (knee) out 6-8 weeks","2019-09-13"
"http://web.archive.org/web/20190913042842/http://www.espn.com/nfl/","Ramsey: 'Everything's cool' with Hill after injury","2019-09-13"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","Sources: NFL not placing AB on exempt list","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190914114520/http://www.espn.com/nfl/","","2019-09-14"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Sources: NFL starts review as Shepard concussed","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Source: Jags upset Jones not fined for Foles hit","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Source: Brown travels with Patriots on Miami trip","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Jets LB Mosley, DT Williams both out vs. Browns","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Browns' Randall out with concussion symptoms","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Jets DC objects to OBJ's claim of 'cheap shots'","2019-09-15"
"http://web.archive.org/web/20190915060446/https://www.espn.com/nfl/","Source: Gordon holdout not a 'Le'Veon' situation","2019-09-15"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","Brees (hand) exits; Bridgewater finishes game","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190916002138/https://www.espn.com/nfl/","","2019-09-16"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Sources: Steelers get DB Fitzpatrick from 'Fins","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Ramsey wants out of Jacksonville, asks for trade","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Lawyer: AB denies new sexual misconduct claim","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Cowboys DE Charlton wants team to release him","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Saints starting MLB Anzalone placed on IR","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Colts to stick with struggling Vinatieri as kicker","2019-09-17"
"http://web.archive.org/web/20190917044925/http://www.espn.com/nfl/","Shurmur not committing to Eli as Week 3 starter","2019-09-17"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","Source: Jets signing Fales to back up QB Falk","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","In video chat, Gordon says he'll play 'somewhere'","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","LT Wynn placed on IR in another blow to Pats' OL","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","Lions claim Giants RB Perkins, release Anderson","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","Sources: Eagles' D-Jax out 2 weeks with strain","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","Giants bench Eli, elevate Jones to starting QB","2019-09-18"
"http://web.archive.org/web/20190918143810/https://www.espn.com/nfl/","Chargers fill TE need, sign veteran Kendricks","2019-09-18"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Elway calls out Broncos' Bolles for holding flags","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Jets' Adams calls NFL 'a damn joke' for fining him","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Free Taco: Cowboys cut former first-rounder","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Marrone: Ramsey will play Thursday vs. Titans","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Allegheny DA won't prosecute AB due to statute","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Brees has surgery on thumb; Saints to use 2 QBs","2019-09-19"
"http://web.archive.org/web/20190919055809/http://www.espn.com/nfl/","Eli unhappy about demotion, but 'I'm not dying'","2019-09-19"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Artist says Pats' Brown sent 'intimidating' texts","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Belichick cuts presser short after AB questions","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Flame out: NFL field pyrotechnics get brief ban","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","DC floats Lamar-Mahomes as next Peyton-Brady","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Brady turns off TNF, citing 'ridiculous penalties'","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Ramsey: Jags' disrespect led to trade request","2019-09-20"
"http://web.archive.org/web/20190920162543/https://www.espn.com/nfl/","Sources: Fins switch to QB Rosen, add Taco to D","2019-09-20"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","Brown out: Pats cut WR amid off-field allegations","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190921170832/http://www.espn.com/nfl/","","2019-09-21"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","AB says he's done with NFL; calls out Kraft, Ben","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Source: AB texts 'crossed the line' for Patriots","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Holding flags a topic of NFL ref conference call","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Sources: Ben won't have TJ surgery, back for '20","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Sources: Redskins TE Reed's career in jeopardy","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Sources: Brees consulted Trout before surgery","2019-09-22"
"http://web.archive.org/web/20190922175116/https://www.espn.com/nfl/","Sources: Jags not interested in trading Ramsey","2019-09-22"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Source: Giants RB Barkley likely out 4-8 weeks","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Panthers say Cam out again with foot injury","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Brady won't share 'personal' feelings on Brown","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Jags' Ramsey calls in sick amid trade demand","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Source: Falcons' Neal has season-ending injury","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Source: Colts safety Hooker likely out 4-6 weeks","2019-09-23"
"http://web.archive.org/web/20190923182136/https://www.espn.com/nfl/","Holding calls plummet after call to referees","2019-09-23"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Source: Giants RB Barkley likely out 4-8 weeks","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","McVay: Gurley not on load management program","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Trubisky explodes for 3 TDs after 0 in 1st 2 weeks","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Back to school: AB reenrolls at Central Michigan","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Redskins to stick with Keenum, no switch mulled","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Eagles WR Agholor invites critical fan to game","2019-09-24"
"http://web.archive.org/web/20190924090450/http://www.espn.com/nfl/","Seahawks 'believe in' RB Carson despite fumbles","2019-09-24"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","Job security at 0-3 not focus for Redskins' Gruden","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190925043940/https://www.espn.com/nfl/","","2019-09-25"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","Redskins expect Keenum (foot) to play Sunday","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","Gordon arrives at Chargers' facility, ends holdout","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","Sources: NFL owners proposing 17-game slate","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","Dak ribbed for 'spicy nuggets' remark in huddle","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","Fournette disappointed in Jags' running game","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","J-Lo, Shakira to co-headline Super Bowl halftime","2019-09-26"
"http://web.archive.org/web/20190926183246/http://www.espn.com/nfl/","LB Irvin to make season debut for Panthers","2019-09-26"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","Stafford a surprise questionable on injury report","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190927142444/http://www.espn.com/nfl/","","2019-09-27"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","Stafford a surprise questionable on injury report","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190928000305/https://www.espn.com/nfl/","","2019-09-28"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","AB trades barbs with Mayfield on social media","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190929011734/http://www.espn.com/nfl/","","2019-09-29"
"http://web.archive.org/web/20190930012417/http://www.espn.com/nfl/","Fournette carries Jags to win with career day","2019-09-30"
"http://web.archive.org/web/20190930012417/http://www.espn.com/nfl/","Trubisky injures shoulder, exits Bears' win early","2019-09-30"
"http://web.archive.org/web/20190930012417/http://www.espn.com/nfl/","Kitchens irked Raven not ejected for choking OBJ","2019-09-30"
"http://web.archive.org/web/20190930012417/http://www.espn.com/nfl/","Redskins turn to Haskins with Keenum struggling","2019-09-30"
"http://web.archive.org/web/20190930012417/http://www.espn.com/nfl/","Fitzgerald moves into 2nd on NFL's receptions list","2019-09-30"
