"Date","Visitor","Home","Away_final_score","Home_final_score","Moneyline_away","Moneyline_home","Opening_spread","Closing_spread","Opening_total","Closing_total","Away_spread_Open","Home_spread_Open","Away_spread_Close","Home_spread_Close","2H_spread","2H_total"
2019-12-15,"Houston","Tennessee",24,21,-170,145,2.5,3,47.5,50,"- 2.5","+ 2.5","- 3","+ 3",6,24.5
2019-12-15,"Seattle","Carolina",30,24,230,-280,5,6,48.5,49,"+ 5","- 5","+ 6","- 6",0.5,23.5
2019-12-15,"Denver","KansasCity",3,23,-500,375,13,9,46.5,42.5,"- 13","+ 13","- 9","+ 9",3,20.5
2019-12-15,"Miami","NYGiants",20,36,-190,160,3.5,3.5,48,46.5,"- 3.5","+ 3.5","- 3.5","+ 3.5",0.5,23.5
2019-12-15,"Buffalo","Pittsburgh",17,10,-120,100,0,1,37,37,"- 0","+ 0","- 1","+ 1",0.5,17
2019-12-15,"Jacksonville","Oakland",20,16,-350,275,4,7,44.5,47,"- 4","+ 4","- 7","+ 7",2,23.5
2019-12-15,"Cleveland","Arizona",24,38,140,-160,3,3,47,49,"+ 3","- 3","+ 3","- 3",4.5,26.5
2019-12-15,"Atlanta","SanFrancisco",29,22,-550,400,12,10,45.5,49.5,"- 12","+ 12","- 10","+ 10",6.5,24
2019-12-15,"LARams","Dallas",21,44,-105,-115,3,1,47,48.5,"+ 3","- 3","+ 1","- 1",5,24.5
2019-12-15,"Minnesota","LAChargers",39,10,100,-120,3,1.5,46,45,"+ 3","- 3","+ 1.5","- 1.5",3,23
2019-12-16,"Indianapolis","NewOrleans",7,34,-425,325,8.5,8,44,49.5,"- 8.5","+ 8.5","- 8","+ 8",3.5,23
2019-12-21,"LARams","SanFrancisco",31,34,-340,270,6,7,46.5,45.5,"- 6","+ 6","- 7","+ 7",3.5,24
2019-12-21,"Buffalo","NewEngland",17,24,-310,250,6.5,6.5,38.5,39,"- 6.5","+ 6.5","- 6.5","+ 6.5",3.5,20
2019-12-21,"Houston","TampaBay",23,20,130,-150,0,3,53,50.5,"+ 0","- 0","+ 3","- 3",2,25
2019-12-22,"Detroit","Denver",17,27,-380,290,6.5,8,37.5,40,"- 6.5","+ 6.5","- 8","+ 8",6.5,20.5
2019-12-22,"Oakland","LAChargers",24,17,-340,270,6.5,7.5,47,45,"- 6.5","+ 6.5","- 7.5","+ 7.5",4.5,23
2019-12-22,"Jacksonville","Atlanta",12,24,-350,275,7,7,46,48,"- 7","+ 7","- 7","+ 7",2.5,23
2019-12-22,"NewOrleans","Tennessee",38,28,160,-190,1,3,51,48.5,"+ 1","- 1","+ 3","- 3",5.5,24
2019-12-22,"NYGiants","Washington",41,35,110,-130,2,1.5,41,42.5,"+ 2","- 2","+ 1.5","- 1.5",3,23.5
2019-12-22,"Pittsburgh","NYJets",10,16,150,-180,3,3,38.5,36.5,"+ 3","- 3","+ 3","- 3",3,18.5
2019-12-22,"Cincinnati","Miami",35,38,105,-125,2.5,1.5,45.5,45.5,"+ 2.5","- 2.5","+ 1.5","- 1.5",4,23.5
2019-12-22,"Carolina","Indianapolis",6,38,-330,260,6.5,7,46.5,46.5,"- 6.5","+ 6.5","- 7","+ 7",2.5,21.5
2019-12-22,"Baltimore","Cleveland",31,15,375,-500,7,10,49,49,"+ 7","- 7","+ 10","- 10",6,24
2019-12-22,"Dallas","Philadelphia",9,17,125,-145,1,2.5,47.5,46.5,"+ 1","- 1","+ 2.5","- 2.5",2.5,23.5
2019-12-22,"Arizona","Seattle",27,13,-430,330,10,7.5,48.5,51,"- 10","+ 10","- 7.5","+ 7.5",7,26
2019-12-22,"KansasCity","Chicago",26,3,250,-310,4,7,45,45.5,"+ 4","- 4","+ 7","- 7",3,21
2019-12-23,"GreenBay","Minnesota",23,10,-220,180,4.5,4.5,46.5,47,"- 4.5","+ 4.5","- 4.5","+ 4.5",1.5,23
2019-12-29,"Tennessee","Houston",35,14,350,-450,1,10,49,43,"+ 1","- 1","+ 10","- 10",6,21
2019-12-29,"Cleveland","Cincinnati",23,33,125,-145,3,2.5,46,44,"+ 3","- 3","+ 2.5","- 2.5",2.5,22
2019-12-29,"Chicago","Minnesota",21,19,200,-250,7,5,41.5,35.5,"+ 7","- 7","+ 5","- 5",2.5,17
2019-12-29,"Indianapolis","Jacksonville",20,38,200,-250,1,5.5,44.5,41.5,"+ 1","- 1","+ 5.5","- 5.5",0.5,22
2019-12-29,"Atlanta","TampaBay",28,22,-125,105,2.5,1.5,50.5,48.5,"- 2.5","+ 2.5","- 1.5","+ 1.5",0.5,23.5
2019-12-29,"Washington","Dallas",16,47,-750,525,14,12,44,47,"- 14","+ 14","- 12","+ 12",3.5,21.5
2019-12-29,"NewOrleans","Carolina",42,10,650,-1000,11,14.5,48,45,"+ 11","- 11","+ 14.5","- 14.5",3.5,19.5
2019-12-29,"Philadelphia","NYGiants",34,17,170,-200,4,3.5,45,44.5,"+ 4","- 4","+ 3.5","- 3.5",0,21
2019-12-29,"Pittsburgh","Baltimore",10,28,110,-130,2.5,2,40.5,35,"+ 2.5","- 2.5","+ 2","- 2",3,16.5
2019-12-29,"NYJets","Buffalo",13,6,105,-125,5.5,1.5,37,37,"+ 5.5","- 5.5","+ 1.5","- 1.5",0,15
2019-12-29,"Miami","NewEngland",27,24,-1600,900,16.5,17,43.5,45.5,"- 16.5","+ 16.5","- 17","+ 17",9.5,23
2019-12-29,"GreenBay","Detroit",23,20,600,-900,10,13.5,41.5,44,"+ 10","- 10","+ 13.5","- 13.5",10,23
2019-12-29,"LAChargers","KansasCity",21,31,-500,375,7,10,48,46,"- 7","+ 7","- 10","+ 10",4.5,23
2019-12-29,"Arizona","LARams",24,31,-310,250,7,6.5,49,46,"- 7","+ 7","- 6.5","+ 6.5",0.5,22.5
2019-12-29,"SanFrancisco","Seattle",26,21,160,-190,0,3.5,47,47,"+ 0","- 0","+ 3.5","- 3.5",1,22
2019-12-29,"Oakland","Denver",15,16,-250,200,4.5,5,41.5,41,"- 4.5","+ 4.5","- 5","+ 5",0.5,20.5
2020-01-04,"Buffalo","Houston",19,22,-145,125,3,2.5,41,43,"- 3","+ 3","- 2.5","+ 2.5",4.5,21.5
2020-01-04,"Tennessee","NewEngland",20,13,-230,195,5.5,5,42.5,45.5,"- 5.5","+ 5.5","- 5","+ 5",3,23.5
2020-01-05,"Minnesota","NewOrleans",26,20,-350,290,7,7,47,49.5,"- 7","+ 7","- 7","+ 7",6,26
2020-01-05,"Seattle","Philadelphia",17,9,-115,-105,1,1,46,44,"- 1","+ 1","- 1","+ 1",2,20
2020-01-11,"Minnesota","SanFrancisco",10,27,-310,260,6.5,7,45.5,44.5,"- 6.5","+ 6.5","- 7","+ 7",3.5,21.5
2020-01-11,"Tennessee","Baltimore",28,12,-500,400,9.5,10,48,47.5,"- 9.5","+ 9.5","- 10","+ 10",9.5,24.5
2020-01-12,"Houston","KansasCity",31,51,-500,400,7.5,10,48,51,"- 7.5","+ 7.5","- 10","+ 10",7,27
2020-01-12,"Seattle","GreenBay",23,28,-220,190,3.5,5,47,45.5,"- 3.5","+ 3.5","- 5","+ 5",3,22.5
2020-01-19,"GreenBay","SanFrancisco",20,37,-360,300,7,7.5,44.5,47,"- 7","+ 7","- 7.5","+ 7.5",0,21.5
2020-01-19,"Tennessee","KansasCity",24,35,-340,280,7.5,7,51.5,51.5,"- 7.5","+ 7.5","- 7","+ 7",4,27
2020-02-02,"KansasCity","SanFrancisco",20,31,-130,110,0,2,51,53,"- 0","+ 0","- 2","+ 2",0,27.5
2020-09-10,"Houston","KansasCity",20,34,-450,375,9.5,9.5,54,53.5,"- 9.5","+ 9.5","- 9.5","+ 9.5",3.5,27
2020-09-13,"Miami","NewEngland",11,21,-350,290,7,7,43,41.5,"- 7","+ 7","- 7","+ 7",3,20
2020-09-13,"Cleveland","Baltimore",6,38,-330,270,8.5,7,48.5,47.5,"- 8.5","+ 8.5","- 7","+ 7",2.5,22.5
2020-09-13,"NYJets","Buffalo",17,27,-300,250,6,6.5,39.5,39,"- 6","+ 6","- 6.5","+ 6.5",3,19
2020-09-13,"LasVegas","Carolina",34,30,130,-150,1.5,3,47,48,"+ 1.5","- 1.5","+ 3","- 3",1,24
2020-09-13,"Seattle","Atlanta",38,25,-115,-105,1,1,49.5,49.5,"- 1","+ 1","- 1","+ 1",0.5,25.5
2020-09-13,"Philadelphia","Washington",17,27,195,-230,6.5,5.5,44,41.5,"+ 6.5","- 6.5","+ 5.5","- 5.5",1.5,20
2020-09-13,"Chicago","Detroit",27,23,-130,110,1,2.5,43.5,42.5,"- 1","+ 1","- 2.5","+ 2.5",0.5,20.5
2020-09-13,"Indianapolis","Jacksonville",20,27,265,-320,6.5,7,44.5,44,"+ 6.5","- 6.5","+ 7","- 7",3,23
2020-09-13,"GreenBay","Minnesota",43,34,-125,105,3,1.5,46,44.5,"- 3","+ 3","- 1.5","+ 1.5",3.5,22
2020-09-13,"LAChargers","Cincinnati",16,13,110,-130,3,2,44,41,"+ 3","- 3","+ 2","- 2",3.5,19.5
2020-09-13,"Arizona","SanFrancisco",24,20,-300,250,7,6.5,46.5,48.5,"- 7","+ 7","- 6.5","+ 6.5",3,24
2020-09-13,"TampaBay","NewOrleans",23,34,-200,175,4,4,49.5,48.5,"- 4","+ 4","- 4","+ 4",0.5,24
2020-09-13,"Dallas","LARams",17,20,-110,-110,2.5,0,49.5,52,"+ 2.5","- 2.5","+ 0","- 0",1,27
2020-09-14,"Pittsburgh","NYGiants",26,16,220,-260,3.5,6,46.5,44,"+ 3.5","- 3.5","+ 6","- 6",2.5,21
2020-09-14,"Tennessee","Denver",16,14,150,-170,1,3,42,41,"+ 1","- 1","+ 3","- 3",3,21.5
2020-09-17,"Cincinnati","Cleveland",30,35,-260,220,7.5,6,46,43.5,"- 7.5","+ 7.5","- 6","+ 6",0.5,23.5
2020-09-20,"LARams","Philadelphia",37,19,-130,110,3.5,2,48.5,46,"- 3.5","+ 3.5","- 2","+ 2",0.5,23.5
2020-09-20,"Carolina","TampaBay",17,31,-380,320,8,8,48.5,47,"- 8","+ 8","- 8","+ 8",2.5,21
2020-09-20,"Denver","Pittsburgh",21,26,-300,250,5.5,6.5,43,41,"- 5.5","+ 5.5","- 6.5","+ 6.5",3.5,18.5
2020-09-20,"Atlanta","Dallas",39,40,-140,120,7,2.5,50,53.5,"- 7","+ 7","- 2.5","+ 2.5",6.5,27.5
2020-09-20,"SanFrancisco","NYJets",31,13,275,-335,6,7,43.5,41.5,"+ 6","- 6","+ 7","- 7",2.5,19
2020-09-20,"Buffalo","Miami",31,28,200,-240,3.5,5.5,43,42.5,"+ 3.5","- 3.5","+ 5.5","- 5.5",1.5,22
2020-09-20,"Minnesota","Indianapolis",11,28,-180,160,2.5,3.5,46,49,"- 2.5","+ 2.5","- 3.5","+ 3.5",0.5,23
2020-09-20,"Detroit","GreenBay",21,42,-300,250,6,6.5,46,51,"- 6","+ 6","- 6.5","+ 6.5",3.5,26.5
2020-09-20,"NYGiants","Chicago",13,17,-220,190,5.5,4.5,43,43,"- 5.5","+ 5.5","- 4.5","+ 4.5",0,0
2020-09-20,"Jacksonville","Tennessee",30,33,-310,260,4,7,11,45,"- 4","+ 4","- 7","+ 7",0.5,22.5
2020-09-20,"Washington","Arizona",15,30,-330,270,6,7,46.5,46.5,"- 6","+ 6","- 7","+ 7",3,21
2020-09-20,"Baltimore","Houston",33,16,290,-350,5.5,7.5,53.5,49,"+ 5.5","- 5.5","+ 7.5","- 7.5",3,24
2020-09-20,"KansasCity","LAChargers",23,20,350,-420,6.5,8.5,50.5,47.5,"+ 6.5","- 6.5","+ 8.5","- 8.5",9.5,24.5
2020-09-20,"NewEngland","Seattle",30,35,-210,180,3,4.5,44,45,"- 3","+ 3","- 4.5","+ 4.5",3,23
2020-09-21,"NewOrleans","LasVegas",24,34,175,-200,4.5,3.5,50.5,47,"+ 4.5","- 4.5","+ 3.5","- 3.5",3,24.5
2020-09-24,"Miami","Jacksonville",31,13,-140,120,1.5,2.5,44,49,"- 1.5","+ 1.5","- 2.5","+ 2.5",6.5,24.5
2020-09-27,"LasVegas","NewEngland",20,36,-330,270,3.5,7,48,47,"- 3.5","+ 3.5","- 7","+ 7",2.5,23
2020-09-27,"LARams","Buffalo",32,35,-130,110,3,2,44.5,46.5,"- 3","+ 3","- 2","+ 2",3.5,23
2020-09-27,"Houston","Pittsburgh",21,28,-190,170,5.5,3.5,45,46.5,"- 5.5","+ 5.5","- 3.5","+ 3.5",2.5,24
2020-09-27,"SanFrancisco","NYGiants",36,9,140,-160,6.5,3,42.5,44,"+ 6.5","- 6.5","+ 3","- 3",0.5,21.5
2020-09-27,"Tennessee","Minnesota",31,30,130,-150,1,2.5,45.5,49,"+ 1","- 1","+ 2.5","- 2.5",3,24.5
2020-09-27,"Washington","Cleveland",20,34,-330,270,4,7,45.5,45,"- 4","+ 4","- 7","+ 7",0.5,22.5
2020-09-27,"Cincinnati","Philadelphia",23,23,-240,200,5.5,5.5,45.5,47,"- 5.5","+ 5.5","- 5.5","+ 5.5",3,23
2020-09-27,"Chicago","Atlanta",30,26,-140,120,3,2.5,48,46.5,"- 3","+ 3","- 2.5","+ 2.5",0.5,23.5
2020-09-27,"NYJets","Indianapolis",7,36,-700,500,6.5,11.5,45,44,"- 6.5","+ 6.5","- 11.5","+ 11.5",4.5,21
2020-09-27,"Carolina","LAChargers",21,16,-270,230,6,6,44,43.5,"- 6","+ 6","- 6","+ 6",6.5,21.5
2020-09-27,"Detroit","Arizona",26,23,-240,200,3.5,5,51,55.5,"- 3.5","+ 3.5","- 5","+ 5",6,28
2020-09-27,"TampaBay","Denver",28,10,225,-265,3.5,6,44.5,42.5,"+ 3.5","- 3.5","+ 6","- 6",3,20.5
2020-09-27,"Dallas","Seattle",31,38,-240,200,3,5.5,56,56.5,"- 3","+ 3","- 5.5","+ 5.5",0.5,28.5
2020-09-27,"GreenBay","NewOrleans",37,30,-175,155,4.5,3.5,54.5,52,"- 4.5","+ 4.5","- 3.5","+ 3.5",0.5,26.5
2020-09-28,"KansasCity","Baltimore",34,20,-180,160,1.5,3.5,52,55,"- 1.5","+ 1.5","- 3.5","+ 3.5",4,27.5
2020-10-01,"Denver","NYJets",37,28,-115,-105,2,1,41,41,"- 2","+ 2","- 1","+ 1",0.5,21
2020-10-04,"Indianapolis","Chicago",19,11,165,-185,1,3.5,45,43,"+ 1","- 1","+ 3.5","- 3.5",0,0
2020-10-04,"NewOrleans","Detroit",35,29,140,-160,5.5,3,56,52.5,"+ 5.5","- 5.5","+ 3","- 3",0.5,27
2020-10-04,"Arizona","Carolina",21,31,145,-165,4,3,51,52,"+ 4","- 4","+ 3","- 3",6,27
2020-10-04,"Jacksonville","Cincinnati",25,33,-120,100,3,1,48,49,"- 3","+ 3","- 1","+ 1",0.5,26
2020-10-04,"Cleveland","Dallas",49,38,-175,155,5.5,3.5,54,56.5,"- 5.5","+ 5.5","- 3.5","+ 3.5",7,29.5
2020-10-04,"Minnesota","Houston",31,23,-170,150,3,3.5,49.5,52.5,"- 3","+ 3","- 3.5","+ 3.5",3,26.5
2020-10-04,"Seattle","Miami",31,23,180,-210,7,4,54,55,"+ 7","- 7","+ 4","- 4",0.5,27
2020-10-04,"LAChargers","TampaBay",31,38,-360,300,5,7,45.5,42,"- 5","+ 5","- 7","+ 7",7,23
2020-10-04,"Baltimore","Washington",31,17,800,-1400,13,14,47,44.5,"+ 13","- 13","+ 14","- 14",6.5,21.5
2020-10-04,"NYGiants","LARams",9,17,-1100,700,10,13.5,47,50,"- 10","+ 10","- 13.5","+ 13.5",7,23.5
2020-10-04,"Buffalo","LasVegas",30,23,150,-170,1.5,3,49.5,52.5,"+ 1.5","- 1.5","+ 3","- 3",0,0
2020-10-04,"Philadelphia","SanFrancisco",25,20,-330,270,5.5,8,45.5,45.5,"- 5.5","+ 5.5","- 8","+ 8",4.5,22.5
2020-10-05,"Atlanta","GreenBay",16,30,-220,190,6,5,58,56.5,"- 6","+ 6","- 5","+ 5",0.5,26.5
2020-10-05,"NewEngland","KansasCity",10,26,-650,475,11.5,11.5,50,48.5,"- 11.5","+ 11.5","- 11.5","+ 11.5",4.5,24
2020-10-08,"TampaBay","Chicago",19,20,170,-190,3,3.5,45.5,44,"+ 3","- 3","+ 3.5","- 3.5",2.5,22.5
2020-10-11,"Carolina","Atlanta",23,16,-150,130,3.5,2.5,54.5,54,"- 3.5","+ 3.5","- 2.5","+ 2.5",4.5,26.5
2020-10-11,"LVRaiders","KCChiefs",40,32,-550,425,11.5,10.5,58,54.5,"- 11.5","+ 11.5","- 10.5","+ 10.5",6,28.5
2020-10-11,"LARams","Washington",30,10,270,-330,9.5,7,46,44.5,"+ 9.5","- 9.5","+ 7","- 7",3,21
2020-10-11,"Jacksonville","Houston",14,30,-260,220,6.5,6,52.5,54.5,"- 6.5","+ 6.5","- 6","+ 6",2.5,27
2020-10-11,"Arizona","NYJets",30,10,265,-320,8.5,7,46,48.5,"+ 8.5","- 8.5","+ 7","- 7",3,21.5
2020-10-11,"Philadelphia","Pittsburgh",29,38,-360,300,7,7.5,46.5,44.5,"- 7","+ 7","- 7.5","+ 7.5",3.5,21.5
2020-10-11,"Cincinnati","Baltimore",3,27,-750,525,13,12.5,50.5,49.5,"- 13","+ 13","- 12.5","+ 12.5",5.5,20.5
2020-10-11,"Miami","SanFrancisco",43,17,-370,310,9,8,48.5,50.5,"- 9","+ 9","- 8","+ 8",7,24.5
2020-10-11,"NYGiants","Dallas",34,37,-340,280,11.5,7.5,53,52.5,"- 11.5","+ 11.5","- 7.5","+ 7.5",3.5,26.5
2020-10-11,"Indianapolis","Cleveland",23,32,-120,100,2.5,1,47,48.5,"- 2.5","+ 2.5","- 1","+ 1",3.5,24.5
2020-10-11,"Minnesota","Seattle",26,27,-290,245,9.5,6.5,58,54,"- 9.5","+ 9.5","- 6.5","+ 6.5",7,26
2020-10-12,"LAChargers","NewOrleans",27,30,-335,275,7.5,7,52,49,"- 7.5","+ 7.5","- 7","+ 7",7,24.5
2020-10-13,"Buffalo","Tennessee",16,42,140,-160,2,3,54,52,"+ 2","- 2","+ 3","- 3",4.5,27
2020-10-18,"Chicago","Carolina",23,16,-130,110,2.5,2,44.5,45,"- 2.5","+ 2.5","- 2","+ 2",1.5,22
2020-10-18,"Detroit","Jacksonville",34,16,145,-165,1.5,3,53.5,53,"+ 1.5","- 1.5","+ 3","- 3",1.5,24.5
2020-10-18,"Atlanta","Minnesota",40,23,-180,160,3.5,3.5,57,53.5,"- 3.5","+ 3.5","- 3.5","+ 3.5",6,26
2020-10-18,"Houston","Tennessee",36,42,-190,170,3,3.5,55,52.5,"- 3","+ 3","- 3.5","+ 3.5",3,25.5
2020-10-18,"Washington","NYGiants",19,20,-115,-105,2.5,1,44.5,42,"- 2.5","+ 2.5","- 1","+ 1",0,0
2020-10-18,"Cleveland","Pittsburgh",7,38,-165,145,4,3,50.5,50,"- 4","+ 4","- 3","+ 3",2.5,23.5
2020-10-18,"Baltimore","Philadelphia",30,28,400,-500,7,10,48.5,46.5,"+ 7","- 7","+ 10","- 10",3.5,20.5
2020-10-18,"Cincinnati","Indianapolis",27,31,-370,310,7.5,7.5,46.5,46,"- 7.5","+ 7.5","- 7.5","+ 7.5",6,24.5
2020-10-18,"GreenBay","TampaBay",10,38,135,-155,2.5,2.5,51.5,55,"+ 2.5","- 2.5","+ 2.5","- 2.5",6.5,27
2020-10-18,"LARams","SanFrancisco",16,24,110,-130,3,2,49,51,"+ 3","- 3","+ 2","- 2",6,27
2020-10-18,"NYJets","Miami",0,24,-380,320,9,9,50,46.5,"- 9","+ 9","- 9","+ 9",3.5,20
2020-10-18,"Denver","NewEngland",18,12,-360,300,9.5,7.5,46.5,44,"- 9.5","+ 9.5","- 7.5","+ 7.5",6,21.5
2020-10-19,"Arizona","Dallas",38,10,-120,100,3,1.5,52,56,"- 3","+ 3","- 1.5","+ 1.5",4.5,27
2020-10-19,"KansasCity","Buffalo",26,17,200,-240,3.5,5.5,58,54.5,"+ 3.5","- 3.5","+ 5.5","- 5.5",3,26.5
2020-10-22,"NYGiants","Philadelphia",21,22,-240,200,6.5,5,45.5,44.5,"- 6.5","+ 6.5","- 5","+ 5",0.5,21.5
2020-10-25,"Cleveland","Cincinnati",37,34,185,-215,4.5,4.5,51.5,49.5,"+ 4.5","- 4.5","+ 4.5","- 4.5",4,24.5
2020-10-25,"Dallas","Washington",3,25,-115,-105,3,1.5,48,44.5,"- 3","+ 3","- 1.5","+ 1.5",3,21.5
2020-10-25,"Detroit","Atlanta",23,22,-120,100,2,1,56.5,55,"- 2","+ 2","- 1","+ 1",2.5,27.5
2020-10-25,"Carolina","NewOrleans",24,27,-335,275,6.5,7,51,50.5,"- 6.5","+ 6.5","- 7","+ 7",2.5,26.5
2020-10-25,"Buffalo","NYJets",18,10,375,-450,9.5,9.5,47,46.5,"+ 9.5","- 9.5","+ 9.5","- 9.5",7,23.5
2020-10-25,"GreenBay","Houston",35,20,130,-150,3.5,3,55.5,55.5,"+ 3.5","- 3.5","+ 3","- 3",3,26.5
2020-10-25,"Seattle","Arizona",34,37,160,-180,3.5,3.5,56,55.5,"+ 3.5","- 3.5","+ 3.5","- 3.5",2.5,28.5
2020-10-25,"SanFrancisco","NewEngland",33,6,-150,130,5,3,46,44.5,"- 5","+ 5","- 3","+ 3",3,20.5
2020-10-25,"KansasCity","Denver",43,16,280,-340,9.5,7,49,45.5,"+ 9.5","- 9.5","+ 7","- 7",3,21.5
2020-10-25,"TampaBay","LasVegas",45,20,175,-200,2,4,54,51.5,"+ 2","- 2","+ 4","- 4",1.5,26
2020-10-25,"Pittsburgh","Tennessee",27,24,-120,100,7,1,51,51,"- 7","+ 7","- 1","+ 1",3.5,24
2020-10-25,"Jacksonville","LAChargers",29,39,-380,320,6.5,7.5,49,49,"- 6.5","+ 6.5","- 7.5","+ 7.5",4,24
2020-10-26,"Chicago","LARams",10,24,-280,240,6.5,6.5,47,44.5,"- 6.5","+ 6.5","- 6.5","+ 6.5",3,21
2020-10-29,"Atlanta","Carolina",25,17,-125,105,3,1.5,51.5,52,"- 3","+ 3","- 1.5","+ 1.5",2,26.5
2020-11-01,"Indianapolis","Detroit",41,21,170,-190,3,3.5,51,49,"+ 3","- 3","+ 3.5","- 3.5",2.5,24
2020-11-01,"Minnesota","GreenBay",28,22,-260,220,5.5,6,56,48,"- 5.5","+ 5.5","- 6","+ 6",3,24
2020-11-01,"NewEngland","Buffalo",21,24,-215,185,3,4.5,46,41,"- 3","+ 3","- 4.5","+ 4.5",2.5,20
2020-11-01,"Tennessee","Cincinnati",20,31,290,-350,4,7,54.5,49,"+ 4","- 4","+ 7","- 7",7,25.5
2020-11-01,"LasVegas","Cleveland",16,6,-115,-105,3,1,55.5,47.5,"- 3","+ 3","- 1","+ 1",0.5,20
2020-11-01,"NYJets","KansasCity",9,35,-5000,1500,21,19.5,47.5,49,"- 21","+ 21","- 19.5","+ 19.5",7,24
2020-11-01,"LARams","Miami",17,28,150,-170,3.5,3.5,47,46.5,"+ 3.5","- 3.5","+ 3.5","- 3.5",7,22.5
2020-11-01,"NewOrleans","Chicago",26,23,210,-250,2.5,5.5,46.5,41,"+ 2.5","- 2.5","+ 5.5","- 5.5",3,20.5
2020-11-01,"SanFrancisco","Seattle",27,37,-120,100,5,1,54,54.5,"- 5","+ 5","- 1","+ 1",2.5,27
2020-11-01,"Dallas","Philadelphia",9,23,-450,375,4,10,43,43.5,"- 4","+ 4","- 10","+ 10",7,20.5
2020-11-01,"LAChargers","Denver",30,31,125,-145,0,3,44.5,44.5,"+ 0","- 0","+ 3","- 3",0.5,21
2020-11-01,"Pittsburgh","Baltimore",28,24,-200,175,5,4,48,44.5,"- 5","+ 5","- 4","+ 4",0.5,21
2020-11-02,"TampaBay","NYGiants",25,23,525,-750,9.5,12.5,47.5,46.5,"+ 9.5","- 9.5","+ 12.5","- 12.5",9.5,24.5
2020-11-05,"GreenBay","SanFrancisco",34,17,220,-260,0,6,50.5,48,"+ 0","- 0","+ 6","- 6",0.5,22.5
2020-11-08,"Seattle","Buffalo",34,44,145,-165,1.5,3,55.5,55,"+ 1.5","- 1.5","+ 3","- 3",7,30.5
2020-11-08,"Denver","Atlanta",27,34,-210,180,4,4,47,50.5,"- 4","+ 4","- 4","+ 4",2.5,24
2020-11-08,"Chicago","Tennessee",17,24,-275,235,6.5,6,46,47,"- 6.5","+ 6.5","- 6","+ 6",0.5,20.5
2020-11-08,"Detroit","Minnesota",20,34,-175,155,2,3.5,56,51.5,"- 2","+ 2","- 3.5","+ 3.5",0.5,24.5
2020-11-08,"Baltimore","Indianapolis",24,10,-115,-105,4,1,44,48,"- 4","+ 4","- 1","+ 1",0.5,22.5
2020-11-08,"Carolina","Kansas",31,33,-500,400,10,10,49,51.5,"- 10","+ 10","- 10","+ 10",7,27.5
2020-11-08,"Houston","Jacksonville",27,25,250,-300,4,6.5,56,48,"+ 4","- 4","+ 6.5","- 6.5",3,25.5
2020-11-08,"NYGiants","Washington",23,20,-160,140,3.5,3,41.5,43,"- 3.5","+ 3.5","- 3","+ 3",3,21
2020-11-08,"LasVegas","LAChargers",31,26,100,-120,3,1,56,52.5,"+ 3","- 3","+ 1","- 1",0.5,26.5
2020-11-08,"Pittsburgh","Dallas",24,19,750,-1200,13.5,14.5,41.5,44,"+ 13.5","- 13.5","+ 14.5","- 14.5",7,21.5
2020-11-08,"Miami","Arizona",34,31,-260,220,6,6,46.5,49,"- 6","+ 6","- 6","+ 6",6,28
2020-11-08,"NewOrleans","Tampa",38,3,-175,155,4.5,3,56,51,"- 4.5","+ 4.5","- 3","+ 3",4.5,23
2020-11-09,"NewEngland","NYJets",30,27,320,-380,7,8.5,41.5,42,"+ 7","- 7","+ 8.5","- 8.5",7.5,23
2020-11-12,"Indianapolis","Tennessee",34,17,105,-125,1,1.5,50.5,49,"+ 1","- 1","+ 1.5","- 1.5",2.5,26
2020-11-15,"Cincinnati","Pittsburgh",10,36,-310,260,10.5,6.5,49,45.5,"- 10.5","+ 10.5","- 6.5","+ 6.5",1,21.5
2020-11-15,"Washington","Detroit",27,30,-140,120,3.5,2.5,46.5,45.5,"- 3.5","+ 3.5","- 2.5","+ 2.5",1,22
2020-11-15,"Houston","Cleveland",7,10,-220,190,2,4.5,55.5,46,"- 2","+ 2","- 4.5","+ 4.5",0.5,20
2020-11-15,"Jacksonville","GreenBay",20,24,-1100,700,14,13.5,55.5,47,"- 14","+ 14","- 13.5","+ 13.5",6.5,22.5
2020-11-15,"Philadelphia","NYGiants",17,27,190,-220,3,4.5,41,46,"+ 3","- 3","+ 4.5","- 4.5",6,23.5
2020-11-15,"TampaBay","Carolina",46,23,225,-265,6.5,6,47,49.5,"+ 6.5","- 6.5","+ 6","- 6",3.5,26.5
2020-11-15,"Denver","LasVegas",12,37,-185,165,4,3.5,51,50.5,"- 4","+ 4","- 3.5","+ 3.5",1,24.5
2020-11-15,"Buffalo","Arizona",30,32,-155,135,3,3,49,56,"- 3","+ 3","- 3","+ 3",3,27.5
2020-11-15,"Seattle","LARams",16,23,-150,130,1,2.5,53.5,55,"- 1","+ 1","- 2.5","+ 2.5",1,28
2020-11-15,"SanFrancisco","NewOrleans",13,27,-420,350,6.5,9.5,53.5,49,"- 6.5","+ 6.5","- 9.5","+ 9.5",3,23.5
2020-11-15,"Baltimore","NewEngland",17,23,265,-320,7,7,40,44,"+ 7","- 7","+ 7","- 7",4.5,21.5
2020-11-15,"LAChargers","Miami",21,29,-125,105,2,1.5,47,49,"- 2","+ 2","- 1.5","+ 1.5",3,24
2020-11-16,"Minnesota","Chicago",19,13,150,-170,2.5,3,45,44.5,"+ 2.5","- 2.5","+ 3","- 3",1.5,21.5
